date,home,away,home_goals,away_goals,competition,is_neutral,city,venue_country,source
2021-06-13,South Korea,Lebanon,2,1,FIFA World Cup qualification,False,Goyang,South Korea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Australia,Jordan,1,0,FIFA World Cup qualification,True,Kuwait City,Kuwait,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Bahrain,Hong Kong,4,0,FIFA World Cup qualification,False,Riffa,Bahrain,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Bangladesh,Oman,0,3,FIFA World Cup qualification,True,Doha,Qatar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Canada,Haiti,3,0,FIFA World Cup qualification,True,Bridgeview,United States,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,China,Syria,3,1,FIFA World Cup qualification,False,Suzhou,China,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Curaçao,Panama,0,0,FIFA World Cup qualification,False,Willemstad,Curaçao,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,El Salvador,Saint Kitts and Nevis,2,0,FIFA World Cup qualification,False,San Salvador,El Salvador,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,India,Afghanistan,1,1,FIFA World Cup qualification,True,Doha,Qatar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Iran,Iraq,1,0,FIFA World Cup qualification,False,Arad,Iran,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Japan,Kyrgyzstan,5,1,FIFA World Cup qualification,False,Suita,Japan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Kuwait,Taiwan,2,1,FIFA World Cup qualification,False,Kuwait City,Kuwait,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Palestine,Yemen,3,0,FIFA World Cup qualification,True,Riyadh,Saudi Arabia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Philippines,Maldives,1,1,FIFA World Cup qualification,True,Suzhou,China,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Saudi Arabia,Uzbekistan,3,0,FIFA World Cup qualification,False,Riyadh,Saudi Arabia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Tajikistan,Myanmar,4,0,FIFA World Cup qualification,True,Osaka,Japan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,Thailand,Malaysia,0,1,FIFA World Cup qualification,True,Dubai,United Arab Emirates,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-06-15,United Arab Emirates,Vietnam,3,2,FIFA World Cup qualification,False,Dubai,United Arab Emirates,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Central African Republic,Cape Verde,1,1,FIFA World Cup qualification,True,Douala,Cameroon,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Denmark,Scotland,2,0,FIFA World Cup qualification,False,Copenhagen,Denmark,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Egypt,Angola,1,0,FIFA World Cup qualification,False,Cairo,Egypt,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Faroe Islands,Israel,0,4,FIFA World Cup qualification,False,Tórshavn,Faroe Islands,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,France,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,False,Strasbourg,France,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Guinea-Bissau,Guinea,1,1,FIFA World Cup qualification,True,Nouakchott,Mauritania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Kazakhstan,Ukraine,2,2,FIFA World Cup qualification,False,Astana,Kazakhstan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Latvia,Gibraltar,3,1,FIFA World Cup qualification,False,Riga,Latvia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Libya,Gabon,2,1,FIFA World Cup qualification,False,Benina,Libya,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Luxembourg,Azerbaijan,2,1,FIFA World Cup qualification,False,Luxembourg,Luxembourg,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Mali,Rwanda,1,0,FIFA World Cup qualification,True,Agadir,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Malta,Cyprus,3,0,FIFA World Cup qualification,False,Ta' Qali,Malta,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Moldova,Austria,0,2,FIFA World Cup qualification,False,Chișinău,Moldova,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Norway,Netherlands,1,1,FIFA World Cup qualification,False,Oslo,Norway,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Portugal,Republic of Ireland,2,1,FIFA World Cup qualification,False,Faro-Loulé,Portugal,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Russia,Croatia,0,0,FIFA World Cup qualification,False,Moscow,Russia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Senegal,Togo,2,0,FIFA World Cup qualification,False,Thiès,Senegal,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Slovenia,Slovakia,1,1,FIFA World Cup qualification,False,Ljubljana,Slovenia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-01,Turkey,Montenegro,2,2,FIFA World Cup qualification,False,Istanbul,Turkey,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Algeria,Djibouti,8,0,FIFA World Cup qualification,False,Blida,Algeria,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Andorra,San Marino,2,0,FIFA World Cup qualification,False,Andorra la Vella,Andorra,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Australia,China,3,0,FIFA World Cup qualification,True,Doha,Qatar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Bolivia,Colombia,1,1,FIFA World Cup qualification,False,La Paz,Bolivia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Canada,Honduras,1,1,FIFA World Cup qualification,False,Toronto,Canada,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Chile,Brazil,0,1,FIFA World Cup qualification,False,Santiago,Chile,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Czech Republic,Belarus,1,0,FIFA World Cup qualification,False,Ostrava,Czech Republic,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,DR Congo,Tanzania,1,1,FIFA World Cup qualification,False,Lubumbashi,DR Congo,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Ecuador,Paraguay,2,0,FIFA World Cup qualification,False,Quito,Ecuador,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,El Salvador,United States,0,0,FIFA World Cup qualification,False,San Salvador,El Salvador,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Estonia,Belgium,2,5,FIFA World Cup qualification,False,Tallinn,Estonia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Georgia,Kosovo,0,1,FIFA World Cup qualification,False,Batumi,Georgia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Hungary,England,0,4,FIFA World Cup qualification,False,Budapest,Hungary,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Iceland,Romania,0,2,FIFA World Cup qualification,False,Reykjavík,Iceland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Iran,Syria,1,0,FIFA World Cup qualification,False,Tehran,Iran,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Italy,Bulgaria,1,1,FIFA World Cup qualification,False,Florence,Italy,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Japan,Oman,0,1,FIFA World Cup qualification,False,Suita,Japan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Kenya,Uganda,0,0,FIFA World Cup qualification,False,Nairobi,Kenya,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Liechtenstein,Germany,0,2,FIFA World Cup qualification,True,St. Gallen,Switzerland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Lithuania,Northern Ireland,1,4,FIFA World Cup qualification,False,Vilnius,Lithuania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Madagascar,Benin,0,1,FIFA World Cup qualification,False,Antananarivo,Madagascar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Mexico,Jamaica,2,1,FIFA World Cup qualification,False,Mexico City,Mexico,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Morocco,Sudan,2,0,FIFA World Cup qualification,False,Rabat,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Namibia,Congo,1,1,FIFA World Cup qualification,True,Johannesburg,South Africa,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Niger,Burkina Faso,0,2,FIFA World Cup qualification,True,Marrakesh,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,North Macedonia,Armenia,0,0,FIFA World Cup qualification,False,Skopje,North Macedonia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Panama,Costa Rica,0,0,FIFA World Cup qualification,False,Panama City,Panama,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Peru,Uruguay,1,1,FIFA World Cup qualification,False,Lima,Peru,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Poland,Albania,4,1,FIFA World Cup qualification,False,Warsaw,Poland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Saudi Arabia,Vietnam,3,1,FIFA World Cup qualification,False,Riyadh,Saudi Arabia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,South Korea,Iraq,0,0,FIFA World Cup qualification,False,Seoul,South Korea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Sweden,Spain,2,1,FIFA World Cup qualification,False,Stockholm,Sweden,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,United Arab Emirates,Lebanon,0,0,FIFA World Cup qualification,False,Dubai,United Arab Emirates,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-02,Venezuela,Argentina,1,3,FIFA World Cup qualification,False,Caracas,Venezuela,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-03,Cameroon,Malawi,2,0,FIFA World Cup qualification,False,Yaoundé,Cameroon,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-03,Ghana,Ethiopia,1,0,FIFA World Cup qualification,False,Cape Coast,Ghana,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-03,Mauritania,Zambia,1,2,FIFA World Cup qualification,False,Nouakchott,Mauritania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-03,Mozambique,Ivory Coast,0,0,FIFA World Cup qualification,False,Maputo,Mozambique,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-03,Nigeria,Liberia,2,0,FIFA World Cup qualification,False,Lagos,Nigeria,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-03,Tunisia,Equatorial Guinea,3,0,FIFA World Cup qualification,False,Radès,Tunisia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-03,Zimbabwe,South Africa,0,0,FIFA World Cup qualification,False,Harare,Zimbabwe,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-04,Cyprus,Russia,0,2,FIFA World Cup qualification,False,Nicosia,Cyprus,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-04,Faroe Islands,Denmark,0,1,FIFA World Cup qualification,False,Tórshavn,Faroe Islands,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2021-09-04,Finland,Kazakhstan,1,0,FIFA World Cup qualification,False,Helsinki,Finland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
